flkXLt9WKn,No,No,No,No,,,
fkmSyrSjnq,No,No,No,,,,
fkAKjbRvxj,No,No,No,No,,,
fi90p5364y,No,No,No,,,,
fhEkqMyvb0,Yes,No,No,,,,
fgQ7JQoBIM,No,No,No,,,,
feiAVaSXdb,No,No,No,,,,
fbbbbfhAxC,No,No,No,,,,
fXyoHAVffT,No,No,No,,,,
fRpif5Sflc,No,No,No,,,,
fOoZipX9z3,No,No,No,,,,
fONyQKyvsY,No,No,No,,,,
fNlSVIsbIT,No,No,No,,,,
fNi7eet4Qc,No,No,No,,,,
fM7x9Lvb9r,Yes,No,No,No,,,
fLJVvFGFEE,No,No,No,,,,
fL8AKDvELp,No,No,No,,,,
fK6N4R6TpF,No,No,No,,,,
fG6zH1LBHE,No,No,No,,,,
fEuslEGN0j,No,No,No,,,,
fCvJrponuK,No,No,No,No,,,
f7eqyX0nJP,No,No,No,,,,
f6S1411OlZ,No,No,No,,,,
f42iMss8J3,No,No,No,,,,
f34v92a86l,No,No,No,No,,,
f1y1tG5pAE,No,No,No,,,,
f10SqktqkF,No,No,No,,,,
f05z3XqUeu,No,No,No,,,,
eyuTFB2CBM,No,No,No,,,,
ewedHtUI5X,No,No,No,,,,
ev8dLLwScW,No,No,No,,,,
euYA3EmI0e,No,No,No,,,,
erorKQYQ7P,No,No,No,,,,
eiHT1VAs4K,No,No,No,,,,
eiFRPhpsW6,No,No,No,,,,
eeP1y7zPQ7,No,No,No,No,,,
edwSiVzFpU,No,No,No,,,,
ebSOK1nV2r,No,No,No,,,,
eaUi1mcvrM,No,No,No,,,,
eXV8sdO5HL,No,No,No,No,,,
eWW0KQhsHe,No,No,No,,,,
eTDs4UY52h,No,No,No,,,,
eSM4RWpuJF,No,No,No,,,,
eNu9odz1sz,No,No,No,,,,
eHqrdft1wn,No,No,No,,,,
eGNwWBfqqs,No,No,No,,,,
eFnBXtZXIH,No,Yes,No,No,,,
eEV5S2EIp9,No,No,No,,,,
eCXfUq3RDf,No,No,No,No,,,
eBUgomB8uo,No,No,No,,,,
e8wYLib8HC,No,No,No,No,,,
e8jvAr4Aaj,No,No,No,,,,
e5UzmaR8EE,No,No,No,No,,,
e4m1Gu6rVP,No,No,No,,,,
e4dXIBRQ9u,No,No,No,,,,
e3gXrvjGys,No,No,No,,,,
e3eIqCPCT9,No,No,No,,,,
e2B31gDhnj,No,No,No,,,,
dxCviFd7rj,No,Yes,No,,,,
dwj886NUqy,No,No,No,,,,
dwGKBFXiy2,No,No,No,No,,,
dvDi1Oc2y7,No,No,No,,,,
du1t38uXPA,No,No,No,No,,,
drG2ScCe4C,No,No,No,,,,
dq25TkeI1W,No,No,No,,,,
dpS5VxAwuF,No,No,No,,,,
dp9jTeKXec,No,No,No,,,,
dnQI76LKQy,Yes,No,No,,,,
dnIfD7RJLU,No,No,No,,,,
dl4e3EBz5j,No,No,No,,,,
djmjglxOZ7,No,No,No,,,,
diUHb3jt3j,No,No,No,,,,
diItUQ1idA,No,No,No,,,,
di1Foopybz,No,No,No,,,,
ddldNozhnM,No,No,No,,,,
dcYt9ByOOK,No,No,No,,,,
dbRZyDxYlL,No,No,No,,,,
daGbpBMkoy,No,No,No,,,,
dZWiI6A09u,No,No,No,,,,
dVfeS1pp2e,No,No,No,,,,
dVOXsyVcik,No,No,No,No,,,
dRlYuG3bj7,No,No,No,,,,
dQxLtay1M3,No,No,No,,,,
dJ5yzTX4rZ,No,No,No,,,,
dHHumVX2XV,No,No,No,,,,
dFvwxdSj0B,No,No,No,,,,
dFlGP1l65l,No,No,No,,,,
dABNxI5c1X,No,No,No,No,,,
d94iPelgSD,No,No,No,,,,
d0zla3M3LI,No,No,No,,,,
d0qmGnKfXa,No,No,No,,,,
d00kbjbYv2,No,No,No,No,,,
czxX6jjpVJ,No,No,No,,,,
cw6v58yo6s,No,No,No,,,,
cvRvFj3Pyv,No,No,No,No,,,
csBtifBXKo,No,No,No,,,,
crfQrbxWAK,No,No,No,,,,
cooAE3hYUC,No,No,No,,,,
cmQj1FdsOJ,No,No,No,,,,
clxLDVanxO,No,No,No,,,,
clTPP37Rpu,No,No,No,,,,
ckKuQDW2RZ,No,No,No,,,,
cjbdRN8Yxy,No,No,No,,,,
ci6cexmrmD,No,No,No,,,,
chCrhE2kl4,No,No,No,,,,
cgmlfA1sPl,No,No,No,,,,
cWw5FfVhvl,No,No,No,,,,
cVAHzYRVUO,No,No,No,,,,
cOxL1tlSQw,No,No,No,,,,
cMMxJxzYkZ,No,No,No,No,No,,
cI6oe7i5mj,No,No,No,,,,
cFsfgaEMlw,No,No,No,,,,
cFXHe1mW7V,No,No,No,,,,
cD9blNBYF2,No,No,No,,,,
cCJGuKJYG8,No,No,No,,,,
cBhzqp8WlV,No,No,No,,,,
c2xBtTNceS,No,Yes,No,,,,
c27QqxALfo,No,No,No,,,,
c0utj9Q4YY,No,No,No,,,,
bxsrykzSnq,No,No,No,,,,
bxltAqTJe2,No,No,No,,,,
bxFwIn0wZ0,No,No,No,,,,
bvl3p6JUlv,No,No,No,,,,
bt9Ho2FMxd,No,No,No,,,,
bqaW5sGZOq,No,No,No,,,,
bpArUWbkUF,Yes,No,No,,,,
bmeKrAzRqz,No,No,No,,,,
bkGVmCE3UJ,No,No,No,,,,
bgskDuMqcz,No,No,No,No,,,
bflAMCWJh8,No,No,No,,,,
bdgUPZhF9b,No,No,No,No,,,
bc2xgl7oGf,No,No,No,,,,
bZel7wM6fN,No,No,No,No,No,,
bWXIut4pNM,No,No,No,No,,,
bVO1sWgnTx,No,No,No,,,,
bSfBgrmabV,No,No,No,,,,
bQLMv4v0Gc,No,No,No,,,,
bNeDLx5O6w,No,No,No,,,,
bB32QLrpu4,Yes,No,No,,,,
b7gtyaaM2y,No,No,No,,,,
b7ZJcAkjC3,No,No,No,,,,
b6e1wV03hy,No,No,No,,,,
b6JnUJxOpN,No,No,No,,,,
b5pbHYNJnX,No,No,No,No,,,
b3lGS64ZZK,No,No,No,,,,
b1XS87j323,No,No,No,,,,
b1J3WplfgM,No,No,No,,,,
b07c10sXzN,No,No,No,No,,,
ayzVnzaUzB,No,No,No,,,,
ayoGdkXi4V,No,No,No,,,,
asYObzj0IT,No,No,No,,,,
aolJqJ50ZA,No,No,No,,,,
alxWMBcNVN,No,No,No,,,,
akJUrevmwI,No,No,No,,,,
ak6PQPmmEK,No,No,No,No,,,
ajzFrKT3U7,No,No,No,,,,
aipbZ5obaz,No,No,No,,,,
ai6kjD6cyX,No,No,No,,,,
ahVTS392C3,Yes,No,No,,,,
aeLyo8GAco,No,No,No,,,,
ae6MmBuX6k,No,No,No,,,,
adjZtG9bDM,No,No,No,,,,
adIeh9ZsfC,No,No,No,,,,
aaMwMjrDz0,No,No,No,,,,
aY4avQ0ItI,No,No,No,,,,
aXi6UwdygV,No,No,No,,,,
aVqGqTyky7,No,No,No,,,,
aVejMt2gYN,No,No,No,,,,
aUn1BAzo7q,No,No,No,,,,
aURCCzSuhc,No,No,No,No,,,
aRlH9AkiEA,No,No,No,,,,
aPZ7AjA5YV,No,No,No,,,,
aP5f7cgY1M,No,No,No,,,,
aNFWz8zubu,Yes,No,No,,,,
aN8zkE15Nx,No,No,No,No,,,
aLkknJNdl6,No,No,No,,,,
aJILUuANbs,No,No,No,,,,
aIp5EZeO3f,No,No,No,,,,
aICXDsoH3O,No,No,No,,,,
aFIx8T43LU,No,No,No,,,,
aE7feUD7o7,No,No,No,,,,
aCHq10rQiH,No,No,No,,,,
aBvwASLqMg,No,No,No,,,,
aB3Hwh4UzP,No,No,No,No,,,
a0yFO9gKc5,No,No,No,,,,
ZsuPbCxPnA,No,No,No,,,,
ZskD7TlNVZ,No,No,No,,,,
Zlm7F7g9FK,No,Yes,No,,,,
ZkR2bWvRpZ,No,No,No,,,,
ZjfclaOF7M,No,No,No,,,,
ZjWkQz9qXn,No,No,No,,,,
ZhZFUOV5hb,No,No,No,No,,,
ZgJSDBU3px,No,No,No,,,,
Ze2IIzaSF3,No,No,No,,,,
ZZ3PL3qT9f,No,No,No,,,,
ZWpJFq6RRU,No,No,No,,,,
ZVy8L79f5f,No,No,No,,,,
ZTM90jlGAm,No,No,No,,,,
ZT3yJWAsrq,Yes,No,No,,,,
ZSHcpMXWxX,No,No,No,,,,
ZQrRDCxfhW,No,Yes,No,,,,
ZQV5iRPAua,No,No,No,,,,
ZNQh02cCxt,No,No,No,,,,
ZJua8VeHCh,No,No,No,No,,,
ZJrEDp19kC,No,No,No,No,,,
ZF8Ye9xWZc,No,No,No,,,,
ZE6fN4OO18,No,No,No,,,,
ZBi4ijmOzs,No,No,No,No,No,No,
ZB66oX17CQ,No,No,No,,,,
ZAHyZ3CBds,No,No,No,,,,
Z8p4FX15fa,No,No,No,,,,
Z7O1kA3pjB,No,No,No,,,,
Z65Wq2dvxB,No,No,No,,,,
Z5VthlliRt,No,No,No,,,,
Z2JBNkaJ7k,No,No,No,,,,
Z1wGHeHBrk,No,No,No,No,,,
Yzi6LM20E2,No,No,No,,,,
Yz4VKLeZMG,No,No,No,No,,,
YvzA0hFCF3,No,No,No,,,,
Yt4QAWQJ2o,No,No,No,,,,
YokfK5VOoz,No,No,No,,,,
YoKptDpMtt,No,No,No,,,,
Ynxo6lene2,No,No,No,,,,
YllS5zEzVq,No,No,No,,,,
YivRtscaFW,No,No,No,,,,
YiITnAhKQd,No,No,No,,,,
Yg5uDwWQti,No,No,No,,,,
YbCkHTqZGn,No,No,No,,,,
YaxyQwG2TP,No,No,No,,,,
YZJ3oewPcu,No,No,No,,,,
YWbEDZh5ga,No,No,No,,,,
YTo9KGNZ3U,No,No,No,,,,
YSWLs0G5va,No,No,No,,,,
YQzgk43sFB,No,No,No,,,,
YO2VZBcinK,No,No,No,,,,
YN6FtojPxD,No,No,No,No,,,
YMlYb8cWgE,No,No,No,,,,
YKKcbwztwH,No,No,No,,,,
YJMUVwLcEi,No,No,No,,,,
YHWXlESeS8,No,No,No,,,,
YGYaxZVsJK,No,No,No,,,,
YGUUT6CkbB,No,No,No,,,,
YGK9cd0bHz,No,No,No,,,,
Y7kK2HcxDK,No,Yes,No,No,,,
Y7Wx7usMtc,Yes,No,No,,,,
Y6w2prqvjM,No,No,No,,,,
Y30NTg87od,No,No,No,,,,
Y2wUa9n7sr,No,No,No,No,No,No,No
Y28GzovPql,No,No,No,,,,
Y13EvAJlhQ,No,No,No,,,,
Y0PN9Eic8T,No,No,No,No,,,
Xyy1p1IGvn,No,No,No,,,,
Xyb8Qh6vxU,No,No,No,,,,
XySq36VD0U,No,No,No,No,,,
XySNnzF9Ir,Yes,No,No,No,,,
XtlquCY7qs,No,No,No,No,No,,
Xt1JbFofwP,No,No,No,,,,
Xqhdpk0Qrj,No,No,No,,,,
XpK2LCt8iM,No,No,No,,,,
XmS9J3Lvip,No,No,No,,,,
XlIrJUKTgS,No,No,No,No,,,
XkexLrJDss,No,No,No,,,,
XjwNxSE0v8,No,No,No,No,,,
XhR6ebeEXo,No,No,No,,,,
Xd2A31vcLd,No,No,No,,,,
XclSRY9Wp8,No,No,No,,,,
XcNXOVhNlN,No,No,No,,,,
XbcprEi57p,No,No,No,,,,
XX73vFMemG,No,No,No,,,,
XW4t7P2hpN,No,No,No,,,,
XT1hoHqs12,No,No,No,,,,
XQm8tlPKgY,No,No,No,,,,
XNnFTKCacy,No,No,No,,,,
XMpzcC9L5z,No,No,No,,,,
XLXCWNNWvL,No,No,No,,,,
XJRNw74kXK,No,No,No,,,,
XILoK6g4va,No,No,No,,,,
XIHl40UylS,No,No,No,,,,
XHftyT3k4j,No,No,No,,,,
XEwQ1fDbDN,No,No,No,,,,
XEBHsJpFY9,Yes,No,No,,,,
XB0u7RTXrV,No,No,No,,,,
X6HDI4cqWF,No,No,No,,,,
X6DrwxlMD9,No,No,No,,,,
X597Q58y1U,No,No,No,No,,,
X570XzeYSW,No,No,No,No,,,
X2R4yhtenj,No,No,No,,,,
Wz1jEwvpGO,No,No,No,,,,
Wyod73NboS,No,No,No,No,,,
Wy4adj2FUJ,No,No,No,No,No,,
WxxYSpsv97,No,No,No,,,,
WuuxbObghx,No,No,No,No,,,
Wom397PB55,No,No,No,,,,
WmpyDkTHvI,No,No,No,,,,
WkpTWlXGHC,No,No,No,,,,
WiKLXsWzBy,No,No,No,,,,
Weszm4zCzP,No,No,No,No,,,
WVs1qhIUms,No,No,No,,,,
WRYhaSrThy,No,No,No,,,,
WQamRhhbsf,No,No,No,,,,
WQR3xpEJRJ,No,No,No,,,,
WLZX3et7VT,No,No,No,,,,
WLV8cm80DB,No,No,No,No,,,
WLIFsPSq3t,No,No,No,,,,
WEHwc4hSQR,No,No,No,,,,
WCxfj3PsWb,No,No,No,,,,
WC9yjSosSA,No,No,No,No,,,
WC1jbtEwRS,No,No,No,,,,
WAhhZcaA3R,No,No,No,,,,
W76aMA1x9l,No,No,No,,,,
W6ijeWfHFU,No,No,No,No,,,
W4Vk1ufh7l,No,No,No,,,,
W4GlqAnXqv,No,No,No,No,,,
W2ka7qsx1j,No,No,No,No,,,
W1w2eovejY,No,No,No,,,,
W0WeKrnfbX,No,No,No,,,,
VyjNXY2wgi,No,No,No,,,,
VyIe1iVHZ4,No,No,No,,,,
VqGX02f2lS,No,No,No,,,,
Vp8WwRMWfv,No,No,No,,,,
VnMfQuDSgG,No,No,No,,,,
VmoWVc04KY,No,No,No,,,,
VjSxQNhdKs,No,No,No,,,,
VhL4lZXY1U,No,No,No,,,,
VgLBPLvHuK,No,No,No,,,,
VecgMidd4I,No,No,No,,,,
VeBoHwiA7g,No,No,No,,,,
VdvdRfwTtk,No,No,No,,,,
VacjehPkIU,No,No,No,,,,
VWFKRxsgt3,No,No,No,,,,
VTWWvYtF1R,No,No,No,,,,
VSBBOEUcmD,No,No,No,,,,
VQQeyiAqtv,No,No,No,No,,,
VN298kRz91,No,No,No,,,,
VLrtaSXOWP,No,No,No,,,,
VKHWtusV6H,No,No,No,,,,
VJenYElbmY,Yes,No,No,,,,
VIDDZO2f0A,No,No,No,,,,
VGb2RhMFAI,No,No,No,No,,,
VCyOXC8RfQ,No,No,No,,,,
VC2vPPetCU,No,No,No,,,,
V9xsOja2oC,No,No,No,No,,,
V76kMIJI37,No,No,No,No,,,
V49Jx2Lj04,No,No,No,,,,
V3O0NNaPNW,No,No,No,,,,
UyLaqZ6PHA,No,No,No,,,,
UxdVVhWVq2,No,No,No,,,,
Uuqv7iSNif,No,No,No,,,,
Upk6WrdJYM,No,No,No,,,,
UmKaHvjkiu,No,No,No,,,,
UlgNWOzMz2,No,No,No,,,,
UlewKJFkUV,No,No,No,No,,,
UjOPUHPoTM,No,No,No,,,,
UixzK8evk5,No,No,No,,,,
UhuizFH1Hx,No,No,No,No,,,
Ue9i6qgiCw,No,No,No,,,,
Ud2UQ9ZCep,No,No,No,,,,
UaZe4SwQF2,No,No,No,,,,
UXSqUOMwbE,No,No,No,,,,
UVoA0rALMC,No,No,No,,,,
UTMwcLMhso,No,No,No,No,,,
UQpbq4v8Xi,No,No,No,,,,
UNvLur0th4,No,No,No,No,,,
UNFR2Y6Xx0,No,No,Yes,,,,
UMywlqrW3n,No,No,No,,,,
UIIi9hBNW8,No,No,No,,,,
UGd9eSwsvn,No,No,No,No,,,
UEzKGW4U39,No,No,No,No,,,
UEx5dZqXvr,No,No,No,,,,
UECSdvL8U7,No,No,No,No,,,
U8PL5FzvrV,No,No,No,,,,
U7mWHBoTfb,No,No,No,,,,
U78nBY8hRi,No,No,No,,,,
U6SEUS76IE,No,No,No,,,,
U1rj4p5aKa,No,No,No,,,,
TxEV8D0z0r,No,No,No,,,,
TvTwz12BZN,No,No,No,,,,
TubO0kgAeL,No,No,No,,,,
TtQfZwf5s5,No,No,No,No,,,
TqIDmoIzLT,No,No,No,,,,
Tpd5RuSzpq,No,No,No,,,,
ToMdTqVIb5,No,No,No,,,,
ToGkF2nCNG,No,No,No,,,,
Tnx0922coo,No,No,No,,,,
TnpFFjHCcw,No,No,No,,,,
Tn5hALAaA4,No,No,No,No,,,
TkJkSkmhUy,No,No,No,,,,
Tk4tvmdKVP,No,No,No,,,,
TioAqBt8lz,No,No,No,,,,
Tha4jW8er9,Yes,No,No,,,,
TemPqRDMJ8,No,No,No,No,,,
TdrI4F7wS8,No,No,No,,,,
Td9LjgO91J,No,No,No,,,,
TZW4nzgtQ8,No,No,No,No,No,,
TW831RjYQO,No,No,No,,,,
TW2cBze4ZB,No,No,No,,,,
TSdWY9GaHA,No,No,No,,,,
TKzERU0kq1,No,No,No,,,,
TKo2JXw7vL,No,No,No,,,,
TKGgLVYRqJ,No,No,No,,,,
THr9aJ3z9k,No,No,No,,,,
T9wuVnNa5v,No,No,No,,,,
T9jJsFUGtI,No,Yes,No,,,,
T8ABT8q3FS,No,No,No,No,,,
T6GJ2Y0dn7,No,No,Yes,,,,
T3n9nbeIKc,No,No,No,,,,
T3kZcQ2ivs,No,No,No,,,,
SzH7d4617q,No,No,No,,,,
SyEwsV52Dk,No,No,No,,,,
SxrA1okPXY,No,No,No,,,,
SwphsE7hYO,No,No,No,,,,
SvmlxXMLYr,No,No,No,,,,
Srxf1V2jPa,No,Yes,No,,,,
SoypWgmvqP,No,No,No,Yes,No,No,
SnFmGmKTn1,No,No,No,No,,,
Sm3RzRKCel,No,No,No,No,,,
SlL3dr0Xa9,No,No,No,,,,
SkWgL49qwI,No,No,No,,,,
SihQ9bBLWa,No,No,No,,,,
ShQoWnMu1b,No,No,No,,,,
SfI8GT3xdb,No,No,No,,,,
SdpSaw26XT,No,No,No,,,,
SViJgzox1z,No,No,No,No,,,
SUAeMJKg6b,No,Yes,No,,,,
STHKApXVMH,No,No,No,No,,,
ST0ejo0mnc,No,No,No,,,,
SS44Mrv21o,No,No,No,No,,,
SQodZvCM5g,No,No,No,,,,
SPtskxPEiV,No,No,No,,,,
SP8zIwanHD,No,No,No,,,,
SNB6BwY2zy,No,No,No,,,,
SJYTfbI59J,No,No,No,No,,,
SJ0Da0j8n7,No,No,No,,,,
SI2CXa5eok,No,No,No,,,,
SHkMYY26KP,No,No,No,,,,
SFTvQQA4KJ,No,No,No,No,,,
SEFD0G4kf0,No,No,No,No,,,
SAM1HFH6iB,No,No,No,No,,,
S81zso7Imh,No,No,No,No,,,
S5eTDhfjHM,No,No,No,,,,
S0eqbM16k2,No,No,No,,,,
RzWrY4KYg8,No,No,No,,,,
Rz5eVgy8Sd,No,No,No,,,,
RxvMKDgZH6,No,No,No,,,,
RwzFNbJ3Ez,No,No,No,No,,,
Rvz7LvHcdX,No,No,No,,,,
RubWYFBZbG,Yes,No,No,,,,
RsK483IRuO,No,No,No,,,,
Ror9xJhbdc,No,No,No,,,,
Ro3x3mCAkD,No,No,No,,,,
RndkyLWLHc,No,No,No,,,,
Rn1k3Na4Cn,No,No,No,,,,
RlPI6mERbr,No,No,No,No,,,
RkqyZj5QNN,No,No,No,,,,
RgA1tcrxan,No,No,No,,,,
RenTc1sUb7,No,No,No,,,,
ReGzwoL3Sl,No,No,No,,,,
RcvJnskt0n,No,No,No,,,,
RbE83Pmtfk,No,No,No,,,,
Ra6gfR3XuI,No,No,No,,,,
RYvNvCU109,No,No,Yes,,,,
RXIYmRUWGD,No,No,No,,,,
RWJYEeaW1d,No,No,No,,,,
RWH1WazQqE,No,No,No,,,,
RVQccn8rcr,No,No,No,,,,
RSuN6p3wXR,No,No,No,,,,
RO460OVpev,No,No,No,,,,
RN5KLywTll,No,No,No,,,,
RMDZNIjTt7,No,No,No,,,,
RLmpJ4xol2,No,No,No,,,,
RKqtOoMC1M,No,No,No,,,,
RJq3hJlK6w,No,No,No,No,,,
RJRCWXGtds,No,No,No,,,,
RGmQOhSGp0,No,No,Yes,,,,
RE4oyAdAvM,No,No,No,,,,
RAtrnAtAsM,No,No,No,,,,
R7f5euZ9RA,No,No,No,,,,
R7Op9CHdPz,No,No,No,No,,,
R635gF7lXD,No,No,No,,,,
R5NzXYY7S2,No,No,No,,,,
R4yb4m7Nus,No,No,No,,,,
R4VfYDluYi,No,No,No,,,,
R4N3RNBNzJ,No,No,No,No,,,
R2PwXB08i4,No,No,No,,,,
R0XABYPVKI,No,No,No,,,,
Qyw4k4ohgr,No,No,No,,,,
QwejPcX96r,No,No,Yes,,,,
Qv2CTIcCPJ,No,No,No,,,,
Qu0OZXL29t,No,No,No,,,,
QtyJZe9Sfz,No,No,No,,,,
QtOybganmT,No,No,No,,,,
QoiOmXy3A7,No,No,No,,,,
QnXfnQ3MFe,No,No,No,No,,,
QlY0TSxVIl,No,No,No,,,,
QkCYv3TlGk,No,No,No,,,,
QdhjuI19nv,No,No,No,No,,,
QYvFUlF19n,No,No,No,,,,
QYSPlIZ6bV,No,No,No,,,,
QVuVwt1QLh,No,No,No,,,,
QVnlBmGrWS,No,No,No,,,,
QV79qiKAjD,No,No,No,,,,
QPP8wNMBBk,No,No,No,,,,
QMCjppVJbB,No,No,No,,,,
QH4EMvwF8I,No,No,No,,,,
QH19wfJrX1,No,No,No,,,,
QG4BWnsX6m,No,No,No,,,,
QEf1MyZGZu,No,No,No,No,,,
QAZ2QV8SqN,No,No,No,,,,
QAT5suGpNL,No,No,No,,,,
QA1jlb1VG7,No,No,No,No,,,
Q9BLbN1p6h,No,No,No,,,,
Q93hLxLKLB,No,No,No,,,,
Q5nM3rpiVm,No,No,No,,,,
Q4u18Ui7YS,No,No,No,,,,
Q2Wu2Cfp2x,No,No,No,No,No,,
Q2IInBu2kz,No,No,No,No,,,
PzINxIyV9o,No,No,No,,,,
PyJ78pUMEE,No,No,No,No,,,
PyAzL6Z802,No,No,No,,,,
PxEhoPiBB0,No,No,No,No,,,
Pw9vYSPJKk,No,No,No,,,,
Pu5tJykUeT,No,No,No,,,,
PomhVDrvco,No,No,No,,,,
PoMCId4iez,No,No,No,,,,
PnAmH1silV,No,No,No,,,,
PffUQuD8sn,No,No,No,,,,
Pb1DhkTVLZ,No,No,No,No,,,
PaVP2Sc6pJ,No,No,No,No,,,
PXkS70nuNp,No,No,No,,,,
PWWg9q3S0C,No,No,No,,,,
PTko0qsiA4,No,No,No,No,,,
PT6lSdWEgw,No,No,Yes,,,,
PT63nNpyKg,No,No,No,,,,
PSlrVYPTAX,No,No,No,No,,,
PPwRa7Wmg1,No,No,No,No,,,
PNpRxOhVut,No,No,No,,,,
PHtXqUNGUA,No,No,No,,,,
PHh1s8dNlY,No,No,No,No,No,,
PCyB5LUF4z,No,No,No,No,,,
PCNsizlhRU,No,No,No,,,,
PBwotNgvp3,No,No,No,,,,
PBvSGqYCSa,No,Yes,No,No,No,,
PAByut8fMZ,No,No,No,,,,
P9V2jcotAF,No,No,No,No,,,
P5hYS77k10,No,No,No,,,,
P2jDML1Ub6,No,No,No,,,,
P04rLpllH7,No,No,No,,,,
OxoP1qFotz,No,No,No,No,,,
Ox0OoyLass,No,No,No,,,,
OwxjgsX68V,No,No,No,,,,
OwWIl6gb1z,No,No,No,,,,
Ov6OZ2TFKI,No,No,No,,,,
OkQD6RMUK5,No,No,No,,,,
OhZLO1yunf,No,No,No,,,,
OgK0kMz5Va,No,No,No,,,,
OfBAABKH5X,No,No,No,,,,
Of2xc2GVid,No,No,No,,,,
OcaifDZKkA,No,No,No,,,,
OZOrQQBDou,No,No,Yes,,,,
OYWeQdQiIn,No,No,No,,,,
OXQFcwKrTM,No,No,No,,,,
OVt2dIwxR1,No,No,No,No,No,,
OVmOQs85Xb,No,No,No,,,,
OVLnZliSHs,Yes,No,No,,,,
OUmxBN45Gl,No,No,No,,,,
OUiW2DzpzT,No,No,No,,,,
ORHg3RKho0,No,No,No,,,,
OLcDbSRjbx,No,No,No,,,,
OK5yv6Fhl9,No,No,No,,,,
OGdl9d3BEC,No,No,No,No,,,
OETPPc15XG,No,No,No,,,,
ODeHH5FBwx,No,No,No,,,,
OC4OLQGtIR,No,No,No,,,,
O9zrG7NB3X,No,No,No,,,,
O7eKiJpePJ,No,No,No,,,,
O4kDO3yS9B,No,No,No,No,,,
O4gELC78Bq,No,No,No,,,,
O36QcmUEDM,Yes,No,No,,,,
O1IEUXd4SI,No,Yes,No,,,,
NxOeOxe6qs,No,No,No,,,,
Nx9D21g1lW,No,No,No,,,,
NwJVbDxfTd,No,No,No,,,,
NuMemgzPYT,No,No,No,No,,,
NtHfJrjkiv,No,No,No,,,,
NrmYYAO7N4,No,No,No,No,,,
NrCLVmq0KD,No,No,No,,,,
NphKIYvm9D,No,No,No,,,,
NomitcTG87,No,No,No,,,,
NnVIFpsMAy,No,No,No,,,,
NlWH0Kvptf,No,No,No,,,,
Nk2vfZa4lX,No,No,No,,,,
Nijnhwu1Uz,No,No,No,No,No,,
NiEYKbNnQO,No,No,No,,,,
Ni57pgQVqq,No,No,No,No,,,
NfN3ZDCcsO,No,No,No,No,,,
NeOsOzNMiS,No,No,No,,,,
Nc6U1Z0DDt,No,No,No,,,,
NbkVQsbaqJ,No,No,No,,,,
Na4DonsjLx,No,No,No,No,No,,
NZZB3UGcd8,No,No,No,,,,
NZK22y40DS,No,No,No,,,,
NYstQhld8J,No,No,No,,,,
NYlL3oACU2,No,No,No,,,,
NXXrvcilq8,No,No,No,,,,
NW09xt3kvH,No,No,No,,,,
NT4ehxCifo,No,No,No,,,,
NPkkvrv2Vp,No,No,No,No,,,
NPJznfA7ZC,No,No,No,,,,
NO5dc8Ljvj,No,No,No,No,,,
NMMnxhQm01,No,No,No,No,,,
NMMRH80gha,No,No,No,,,,
NHeAUKlTO8,No,No,No,,,,
NBH3x0u5oQ,No,No,No,,,,
NAmRjAIMkz,No,No,No,,,,
N924k3YM8V,No,No,No,No,,,
N8nQjYuyhO,No,No,No,,,,
N8TTwaIBId,No,No,No,,,,
N7R2emgl67,No,No,No,No,,,
N6sXsHuWDE,No,No,No,,,,
N6f1iHjWvB,No,No,No,No,No,,
N58BZj5JB7,No,No,No,,,,
N4VUOeVOfS,No,No,No,No,,,
N3a2vVk8vu,No,No,No,,,,
MzDakXdBbM,No,No,No,,,,
MyTyc69kKK,No,No,No,,,,
My6Rgv7xXV,No,No,No,,,,
MxhTQC9AYV,No,No,Yes,,,,
Mtgbc9XFPU,No,No,No,No,,,
Mte6BK69zv,No,No,No,,,,
Mq5cyRMGlD,No,No,No,,,,
MoEfm3iPMy,No,No,No,No,,,
MnPnE4xV0H,No,No,No,,,,
MmBjKmHIND,No,No,No,No,,,
Mm5GXKvpXm,No,No,No,,,,
MkD0VGShAq,No,No,No,,,,
MhbiD5FVPF,No,No,No,,,,
MhU0zxuZ5K,No,No,No,No,,,
MhEJqeCzgE,No,No,No,,,,
Mefvmgkb9G,No,No,No,,,,
Md1YdfqAed,No,No,No,,,,
MbKRJUowYX,No,No,No,,,,
MZwFbA3DSF,No,No,No,,,,
MYdmanqfvm,No,No,No,,,,
MXMA6vQtSZ,No,No,No,,,,
MWisc5Amup,No,No,No,,,,
MWhwZjFCcq,No,No,No,,,,
MSQrAoa7iy,No,No,No,,,,
MRehcsVc4y,No,No,No,No,No,,
MQsvD6YOan,No,No,No,,,,
MNTCi0i3cU,No,No,No,,,,
MMrqu8SD6y,No,No,Yes,,,,
MLzoMwlxTh,No,No,No,No,,,
MLKLYoXypN,No,No,No,,,,
MKjGklW9TP,Yes,No,No,,,,
MFimS05rLW,No,No,No,,,,
MEByW1upLk,No,No,No,No,,,
M9NdVElcbs,No,No,No,,,,
M6BJfQ9oup,No,No,No,,,,
M5knJ7ovgz,No,No,No,,,,
M51c00VxiJ,No,No,No,,,,
M3uTqtEgNo,No,No,No,No,,,
M1Nogs3zR5,No,No,No,,,,
M1GRz46Ahz,No,No,No,,,,
Lp4CMWnSyb,No,No,No,,,,
LkV7Xx06yq,No,No,No,No,,,
Lk1KaQcjaM,No,No,No,No,,,
